order_id,order_date,category,product_name,unit_price_rm,quantity,total_sales_rm,region,state,payment_method
ORD10121,2025-04-12,Electronics,Smartphone,1910,1,1910,East Malaysia,Sabah,FPX
ORD10123,2025-09-04,Home,Desk Lamp,481,2,962,East Malaysia,Sabah,TNG eWallet
ORD10124,2025-03-13,Home,Office Chair,229,3,687,East Malaysia,Sabah,FPX
ORD10125,2025-07-25,Fashion,Sneakers,294,1,294,East Malaysia,Sabah,GrabPay
ORD10128,2025-03-03,Home,Office Chair,340,1,340,East Malaysia,Sabah,Credit Card
ORD10129,2025-12-28,Home,Office Chair,334,1,334,East Malaysia,Sarawak,Credit Card
ORD10131,2025-10-31,Electronics,Smartwatch,1486,2,2972,East Malaysia,Sarawak,TNG eWallet
ORD10135,2025-05-29,Fashion,Sneakers,361,4,1444,East Malaysia,Sarawak,Credit Card
ORD10139,2025-10-22,Home,Office Chair,546,3,1638,East Malaysia,Sarawak,GrabPay
ORD10140,2025-12-22,Fashion,T-Shirt,252,3,756,East Malaysia,Sarawak,GrabPay
ORD10143,2025-02-04,Home,Desk Lamp,165,3,495,East Malaysia,Sabah,TNG eWallet
ORD10144,2025-03-24,Electronics,Wireless Earbuds,2520,2,5040,East Malaysia,Sarawak,Credit Card
ORD10145,2025-06-14,Fashion,Backpack,294,4,1176,East Malaysia,Sabah,FPX
ORD10146,2025-07-07,Fashion,T-Shirt,339,3,1017,East Malaysia,Sabah,Credit Card
ORD10147,2025-02-04,Home,Office Chair,453,2,906,East Malaysia,Sabah,Credit Card
ORD10148,2026-01-01,Home,Office Chair,623,4,2492,East Malaysia,Sarawak,GrabPay
ORD10152,2025-06-23,Electronics,Laptop,1088,4,4352,East Malaysia,Sabah,GrabPay
ORD10153,2025-04-08,Electronics,Smartwatch,989,4,3956,East Malaysia,Sabah,GrabPay
ORD10160,2025-05-20,Electronics,Wireless Earbuds,3524,1,3524,East Malaysia,Sabah,FPX
ORD10161,2025-02-05,Home,Desk Lamp,140,3,420,East Malaysia,Sarawak,TNG eWallet
ORD10162,2025-01-28,Home,Coffee Maker,544,3,1632,East Malaysia,Sarawak,FPX
ORD10163,2025-10-02,Electronics,Smartwatch,334,1,334,East Malaysia,Sabah,GrabPay
ORD10165,2025-09-01,Home,Air Purifier,441,2,882,East Malaysia,Sabah,TNG eWallet
ORD10166,2025-06-04,Fashion,T-Shirt,165,2,330,East Malaysia,Sabah,FPX
ORD10171,2025-09-17,Fashion,Sneakers,104,4,416,East Malaysia,Sarawak,Credit Card
ORD10174,2025-12-18,Home,Desk Lamp,265,3,795,East Malaysia,Sabah,Credit Card
ORD10175,2025-06-25,Home,Office Chair,685,3,2055,East Malaysia,Sabah,Credit Card
ORD10176,2025-12-21,Home,Air Purifier,590,1,590,East Malaysia,Sabah,GrabPay
ORD10179,2025-03-19,Home,Desk Lamp,798,4,3192,East Malaysia,Sarawak,TNG eWallet
ORD10181,2025-03-05,Electronics,Laptop,4107,3,12321,East Malaysia,Sarawak,GrabPay
ORD10182,2025-05-28,Electronics,Smartwatch,2511,4,10044,East Malaysia,Sabah,TNG eWallet
ORD10187,2025-09-30,Electronics,Smartwatch,2124,4,8496,East Malaysia,Sabah,Credit Card
ORD10188,2025-06-26,Home,Air Purifier,275,1,275,East Malaysia,Sarawak,Credit Card
ORD10192,2025-03-23,Home,Coffee Maker,688,2,1376,East Malaysia,Sarawak,TNG eWallet
ORD10193,2025-01-12,Electronics,Smartwatch,4222,1,4222,East Malaysia,Sabah,Credit Card
ORD10196,2025-04-18,Home,Air Purifier,457,3,1371,East Malaysia,Sarawak,TNG eWallet
ORD10198,2025-01-02,Home,Desk Lamp,769,2,1538,East Malaysia,Sarawak,GrabPay
ORD10204,2025-01-16,Electronics,Smartwatch,1631,3,4893,East Malaysia,Sarawak,FPX
ORD10205,2025-11-15,Fashion,Sneakers,373,3,1119,East Malaysia,Sabah,FPX
ORD10206,2025-11-03,Electronics,Smartwatch,2381,4,9524,East Malaysia,Sabah,GrabPay
ORD10210,2025-11-02,Fashion,Sunglasses,269,4,1076,East Malaysia,Sarawak,TNG eWallet
ORD10211,2025-03-28,Fashion,Backpack,388,2,776,East Malaysia,Sarawak,TNG eWallet
ORD10213,2025-08-17,Electronics,Laptop,1493,4,5972,East Malaysia,Sarawak,TNG eWallet
ORD10214,2025-05-02,Electronics,Smartwatch,2605,1,2605,East Malaysia,Sarawak,Credit Card
ORD10216,2025-09-03,Electronics,Laptop,1737,1,1737,East Malaysia,Sarawak,Credit Card
ORD10219,2025-04-14,Home,Office Chair,350,1,350,East Malaysia,Sabah,Credit Card
ORD10222,2025-08-14,Home,Air Purifier,103,2,206,East Malaysia,Sarawak,GrabPay
ORD10223,2025-07-23,Electronics,Smartphone,3659,3,10977,East Malaysia,Sarawak,TNG eWallet
ORD10224,2025-03-04,Fashion,Sunglasses,272,4,1088,East Malaysia,Sarawak,FPX
ORD10227,2025-02-24,Electronics,Wireless Earbuds,2830,4,11320,East Malaysia,Sarawak,TNG eWallet
ORD10228,2025-10-16,Home,Air Purifier,743,4,2972,East Malaysia,Sabah,TNG eWallet
ORD10229,2025-11-07,Electronics,Wireless Earbuds,2667,3,8001,East Malaysia,Sabah,Credit Card
ORD10230,2025-01-07,Fashion,Sneakers,164,3,492,East Malaysia,Sarawak,GrabPay
ORD10233,2025-10-14,Fashion,Sneakers,253,4,1012,East Malaysia,Sabah,Credit Card
ORD10238,2025-05-06,Home,Coffee Maker,442,2,884,East Malaysia,Sabah,TNG eWallet
ORD10239,2025-04-16,Electronics,Smartphone,2907,1,2907,East Malaysia,Sarawak,Credit Card
ORD10240,2025-04-13,Electronics,Smartphone,1088,4,4352,East Malaysia,Sabah,Credit Card
ORD10242,2025-04-27,Fashion,Backpack,114,1,114,East Malaysia,Sarawak,TNG eWallet
ORD10243,2025-06-10,Fashion,Sneakers,241,4,964,East Malaysia,Sabah,FPX
ORD10247,2025-07-15,Fashion,Sneakers,160,1,160,East Malaysia,Sarawak,FPX
ORD10248,2025-08-31,Fashion,Backpack,155,1,155,East Malaysia,Sabah,GrabPay
ORD10250,2025-05-04,Fashion,Sneakers,170,1,170,East Malaysia,Sarawak,FPX
ORD10251,2025-01-11,Electronics,Smartwatch,3841,4,15364,East Malaysia,Sabah,GrabPay
ORD10254,2025-02-20,Electronics,Wireless Earbuds,1836,1,1836,East Malaysia,Sarawak,FPX
ORD10256,2025-12-16,Home,Air Purifier,727,4,2908,East Malaysia,Sabah,TNG eWallet
ORD10258,2025-05-02,Home,Coffee Maker,324,1,324,East Malaysia,Sarawak,TNG eWallet
ORD10259,2025-08-22,Electronics,Laptop,1570,3,4710,East Malaysia,Sabah,TNG eWallet
ORD10260,2025-09-09,Home,Desk Lamp,149,3,447,East Malaysia,Sarawak,GrabPay
ORD10261,2025-09-13,Electronics,Wireless Earbuds,3879,2,7758,East Malaysia,Sarawak,TNG eWallet
ORD10262,2025-02-01,Fashion,Backpack,285,3,855,East Malaysia,Sabah,FPX
ORD10264,2025-11-23,Fashion,Sunglasses,331,3,993,East Malaysia,Sabah,TNG eWallet
ORD10265,2025-04-02,Home,Coffee Maker,592,2,1184,East Malaysia,Sarawak,FPX
ORD10266,2025-04-13,Electronics,Smartphone,2582,1,2582,East Malaysia,Sarawak,Credit Card
ORD10267,2025-03-01,Electronics,Smartwatch,3208,2,6416,East Malaysia,Sabah,FPX
ORD10269,2025-05-13,Fashion,Backpack,156,2,312,East Malaysia,Sabah,Credit Card
ORD10270,2025-11-26,Fashion,T-Shirt,275,4,1100,East Malaysia,Sabah,GrabPay
ORD10272,2025-11-05,Fashion,Backpack,344,2,688,East Malaysia,Sabah,GrabPay
ORD10274,2025-02-15,Home,Coffee Maker,386,1,386,East Malaysia,Sarawak,Credit Card
ORD10276,2025-12-16,Electronics,Laptop,3089,2,6178,East Malaysia,Sarawak,Credit Card
ORD10281,2025-04-18,Electronics,Smartphone,3188,3,9564,East Malaysia,Sarawak,FPX
ORD10283,2025-09-16,Home,Coffee Maker,570,3,1710,East Malaysia,Sarawak,FPX
ORD10284,2025-01-17,Electronics,Wireless Earbuds,1151,3,3453,East Malaysia,Sarawak,Credit Card
ORD10287,2025-04-29,Home,Air Purifier,160,1,160,East Malaysia,Sarawak,TNG eWallet
ORD10288,2025-06-09,Fashion,Sneakers,79,3,237,East Malaysia,Sarawak,FPX
ORD10290,2025-08-10,Fashion,Sunglasses,210,4,840,East Malaysia,Sarawak,GrabPay
ORD10291,2025-08-29,Home,Coffee Maker,372,4,1488,East Malaysia,Sarawak,TNG eWallet
ORD10292,2025-05-04,Fashion,Backpack,81,2,162,East Malaysia,Sarawak,Credit Card
ORD10294,2026-01-01,Fashion,Backpack,379,1,379,East Malaysia,Sarawak,TNG eWallet
ORD10296,2025-01-06,Electronics,Smartphone,1572,1,1572,East Malaysia,Sabah,Credit Card
ORD10297,2025-02-28,Fashion,Backpack,59,4,236,East Malaysia,Sabah,TNG eWallet
ORD10298,2025-08-03,Fashion,T-Shirt,58,1,58,East Malaysia,Sarawak,FPX
ORD10305,2025-02-04,Electronics,Smartphone,1959,1,1959,East Malaysia,Sarawak,GrabPay
ORD10306,2025-09-30,Home,Office Chair,248,1,248,East Malaysia,Sarawak,FPX
ORD10313,2025-10-25,Electronics,Laptop,569,1,569,East Malaysia,Sabah,FPX
ORD10314,2025-06-14,Electronics,Smartphone,2694,3,8082,East Malaysia,Sabah,Credit Card
ORD10316,2025-05-02,Electronics,Smartwatch,3578,1,3578,East Malaysia,Sarawak,Credit Card
ORD10317,2025-08-04,Fashion,Sunglasses,312,1,312,East Malaysia,Sarawak,Credit Card
ORD10318,2025-02-27,Fashion,T-Shirt,158,3,474,East Malaysia,Sabah,FPX
ORD10319,2025-08-20,Fashion,Backpack,257,1,257,East Malaysia,Sarawak,GrabPay
ORD10320,2025-07-26,Home,Air Purifier,301,1,301,East Malaysia,Sarawak,GrabPay
ORD10321,2025-07-30,Fashion,Backpack,301,1,301,East Malaysia,Sarawak,TNG eWallet
ORD10323,2025-01-04,Fashion,Sneakers,183,2,366,East Malaysia,Sarawak,GrabPay
ORD10324,2025-07-28,Home,Office Chair,304,4,1216,East Malaysia,Sarawak,FPX
ORD10325,2025-02-14,Home,Coffee Maker,200,1,200,East Malaysia,Sarawak,TNG eWallet
ORD10327,2025-03-23,Electronics,Wireless Earbuds,3205,4,12820,East Malaysia,Sarawak,GrabPay
ORD10328,2025-07-10,Electronics,Laptop,1200,1,1200,East Malaysia,Sarawak,Credit Card
ORD10329,2025-10-14,Home,Desk Lamp,457,3,1371,East Malaysia,Sabah,TNG eWallet
ORD10331,2025-09-25,Home,Coffee Maker,371,1,371,East Malaysia,Sarawak,GrabPay
ORD10340,2025-08-18,Fashion,Backpack,190,1,190,East Malaysia,Sarawak,FPX
ORD10342,2025-11-17,Home,Air Purifier,163,4,652,East Malaysia,Sabah,GrabPay
ORD10348,2025-06-02,Home,Office Chair,129,2,258,East Malaysia,Sarawak,GrabPay
ORD10349,2025-01-06,Fashion,Sunglasses,164,4,656,East Malaysia,Sarawak,TNG eWallet
ORD10350,2025-02-13,Fashion,Sunglasses,291,3,873,East Malaysia,Sabah,FPX
ORD10351,2025-01-01,Fashion,Sunglasses,73,4,292,East Malaysia,Sabah,FPX
ORD10352,2025-07-21,Electronics,Smartphone,714,1,714,East Malaysia,Sabah,FPX
ORD10355,2025-06-17,Electronics,Smartphone,552,2,1104,East Malaysia,Sabah,GrabPay
ORD10362,2025-11-21,Home,Air Purifier,581,3,1743,East Malaysia,Sabah,FPX
ORD10363,2025-04-21,Home,Office Chair,457,4,1828,East Malaysia,Sabah,TNG eWallet
ORD10364,2025-05-24,Fashion,T-Shirt,213,4,852,East Malaysia,Sarawak,Credit Card
ORD10366,2025-05-08,Electronics,Wireless Earbuds,1958,4,7832,East Malaysia,Sabah,TNG eWallet
ORD10367,2025-03-25,Electronics,Laptop,2132,3,6396,East Malaysia,Sarawak,GrabPay
ORD10368,2025-02-04,Home,Office Chair,656,2,1312,East Malaysia,Sarawak,TNG eWallet
ORD10371,2025-06-09,Electronics,Smartphone,4343,4,17372,East Malaysia,Sabah,GrabPay
ORD10372,2025-03-10,Fashion,Sneakers,334,3,1002,East Malaysia,Sarawak,FPX
ORD10374,2025-02-06,Fashion,Sunglasses,235,3,705,East Malaysia,Sabah,FPX
ORD10378,2025-01-05,Fashion,T-Shirt,381,1,381,East Malaysia,Sarawak,FPX
ORD10381,2025-05-22,Fashion,T-Shirt,147,4,588,East Malaysia,Sabah,GrabPay
ORD10382,2025-12-28,Home,Office Chair,640,1,640,East Malaysia,Sabah,GrabPay
ORD10386,2025-09-03,Home,Desk Lamp,681,4,2724,East Malaysia,Sabah,Credit Card
ORD10387,2025-08-22,Electronics,Wireless Earbuds,2810,1,2810,East Malaysia,Sarawak,FPX
ORD10388,2025-11-25,Electronics,Smartwatch,1996,1,1996,East Malaysia,Sabah,FPX
ORD10389,2025-02-08,Electronics,Wireless Earbuds,426,3,1278,East Malaysia,Sarawak,Credit Card
ORD10391,2025-03-13,Home,Office Chair,517,2,1034,East Malaysia,Sarawak,Credit Card
ORD10393,2025-10-14,Electronics,Wireless Earbuds,879,1,879,East Malaysia,Sabah,Credit Card
ORD10395,2025-03-13,Home,Air Purifier,505,3,1515,East Malaysia,Sabah,FPX
ORD10397,2025-03-24,Electronics,Smartphone,901,3,2703,East Malaysia,Sarawak,FPX
ORD10399,2025-10-09,Electronics,Wireless Earbuds,2077,4,8308,East Malaysia,Sabah,GrabPay
ORD10400,2025-09-29,Fashion,Backpack,220,3,660,East Malaysia,Sarawak,Credit Card
ORD10401,2025-09-17,Fashion,Sneakers,220,3,660,East Malaysia,Sarawak,Credit Card
ORD10402,2025-08-06,Home,Desk Lamp,707,4,2828,East Malaysia,Sarawak,Credit Card
ORD10405,2025-02-07,Home,Office Chair,302,4,1208,East Malaysia,Sabah,Credit Card
ORD10406,2025-02-23,Home,Coffee Maker,212,3,636,East Malaysia,Sarawak,FPX
ORD10408,2025-07-02,Home,Coffee Maker,367,3,1101,East Malaysia,Sabah,Credit Card
ORD10409,2025-12-16,Fashion,T-Shirt,100,4,400,East Malaysia,Sarawak,TNG eWallet
ORD10410,2025-07-05,Electronics,Laptop,2213,2,4426,East Malaysia,Sabah,Credit Card
ORD10412,2025-09-04,Fashion,Sneakers,321,4,1284,East Malaysia,Sarawak,Credit Card
ORD10413,2025-07-07,Electronics,Wireless Earbuds,4311,4,17244,East Malaysia,Sarawak,TNG eWallet
ORD10415,2025-09-17,Electronics,Smartphone,3200,3,9600,East Malaysia,Sabah,GrabPay
ORD10416,2025-01-23,Home,Desk Lamp,251,1,251,East Malaysia,Sabah,FPX
ORD10417,2025-10-11,Fashion,Sneakers,53,1,53,East Malaysia,Sabah,FPX
ORD10420,2025-08-29,Fashion,Backpack,204,1,204,East Malaysia,Sarawak,Credit Card
ORD10421,2025-10-13,Home,Office Chair,419,4,1676,East Malaysia,Sabah,GrabPay
ORD10423,2025-11-10,Electronics,Smartwatch,582,1,582,East Malaysia,Sarawak,GrabPay
ORD10424,2025-03-07,Fashion,Backpack,390,1,390,East Malaysia,Sarawak,FPX
ORD10426,2025-11-18,Fashion,T-Shirt,70,1,70,East Malaysia,Sabah,Credit Card
ORD10427,2025-06-11,Fashion,Backpack,344,3,1032,East Malaysia,Sabah,Credit Card
ORD10429,2025-11-12,Fashion,T-Shirt,185,2,370,East Malaysia,Sabah,Credit Card
ORD10430,2025-12-18,Home,Coffee Maker,553,3,1659,East Malaysia,Sarawak,FPX
ORD10437,2025-11-15,Fashion,T-Shirt,157,3,471,East Malaysia,Sabah,TNG eWallet
ORD10442,2025-04-08,Home,Coffee Maker,181,4,724,East Malaysia,Sarawak,Credit Card
ORD10443,2025-09-15,Electronics,Smartphone,4284,1,4284,East Malaysia,Sabah,FPX
ORD10444,2025-04-11,Electronics,Smartwatch,2908,1,2908,East Malaysia,Sabah,Credit Card
ORD10445,2025-03-09,Electronics,Smartphone,1333,4,5332,East Malaysia,Sabah,Credit Card
ORD10447,2025-08-23,Electronics,Wireless Earbuds,4494,4,17976,East Malaysia,Sarawak,FPX
ORD10448,2025-08-14,Fashion,T-Shirt,205,2,410,East Malaysia,Sarawak,FPX
ORD10450,2025-05-14,Home,Coffee Maker,544,2,1088,East Malaysia,Sarawak,TNG eWallet
ORD10452,2025-02-12,Fashion,Backpack,123,1,123,East Malaysia,Sarawak,TNG eWallet
ORD10453,2025-10-15,Electronics,Smartwatch,2503,1,2503,East Malaysia,Sabah,Credit Card
ORD10454,2025-07-04,Home,Desk Lamp,769,4,3076,East Malaysia,Sabah,FPX
ORD10455,2025-10-28,Home,Coffee Maker,126,2,252,East Malaysia,Sarawak,TNG eWallet
ORD10456,2025-01-18,Fashion,T-Shirt,81,2,162,East Malaysia,Sabah,FPX
ORD10457,2025-06-08,Home,Air Purifier,456,1,456,East Malaysia,Sarawak,Credit Card
ORD10458,2025-12-12,Fashion,Sunglasses,396,3,1188,East Malaysia,Sabah,TNG eWallet
ORD10459,2025-07-25,Electronics,Laptop,850,1,850,East Malaysia,Sarawak,TNG eWallet
ORD10461,2025-08-23,Fashion,Sunglasses,376,1,376,East Malaysia,Sarawak,FPX
ORD10463,2025-01-04,Home,Air Purifier,293,3,879,East Malaysia,Sarawak,FPX
ORD10464,2025-02-16,Home,Air Purifier,483,3,1449,East Malaysia,Sarawak,FPX
ORD10467,2025-02-14,Home,Desk Lamp,751,3,2253,East Malaysia,Sabah,TNG eWallet
ORD10468,2025-04-29,Home,Air Purifier,343,4,1372,East Malaysia,Sarawak,TNG eWallet
ORD10470,2025-01-20,Electronics,Wireless Earbuds,2628,2,5256,East Malaysia,Sarawak,GrabPay
ORD10471,2025-05-31,Electronics,Laptop,4401,1,4401,East Malaysia,Sarawak,Credit Card
ORD10473,2025-09-29,Electronics,Wireless Earbuds,2932,1,2932,East Malaysia,Sarawak,TNG eWallet
ORD10477,2025-08-25,Electronics,Smartwatch,2400,1,2400,East Malaysia,Sarawak,FPX
ORD10479,2025-11-13,Home,Office Chair,490,2,980,East Malaysia,Sabah,FPX
ORD10480,2025-08-14,Electronics,Laptop,2713,2,5426,East Malaysia,Sarawak,FPX
ORD10481,2025-03-08,Electronics,Laptop,2270,2,4540,East Malaysia,Sabah,TNG eWallet
ORD10482,2025-09-11,Electronics,Smartphone,1045,2,2090,East Malaysia,Sarawak,GrabPay
ORD10483,2025-09-04,Home,Air Purifier,728,4,2912,East Malaysia,Sabah,Credit Card
ORD10484,2025-04-18,Fashion,Sneakers,349,1,349,East Malaysia,Sabah,TNG eWallet
ORD10485,2025-05-10,Electronics,Smartwatch,4196,2,8392,East Malaysia,Sarawak,GrabPay
ORD10491,2025-02-25,Home,Desk Lamp,292,3,876,East Malaysia,Sabah,GrabPay
ORD10493,2025-03-16,Fashion,T-Shirt,134,1,134,East Malaysia,Sabah,Credit Card
ORD10496,2025-07-10,Home,Coffee Maker,365,2,730,East Malaysia,Sabah,GrabPay
ORD10497,2025-03-06,Home,Office Chair,189,4,756,East Malaysia,Sarawak,FPX
ORD10504,2025-11-22,Electronics,Wireless Earbuds,3382,1,3382,East Malaysia,Sarawak,GrabPay
ORD10505,2025-11-08,Electronics,Smartwatch,3030,4,12120,East Malaysia,Sabah,Credit Card
ORD10506,2025-02-03,Home,Air Purifier,359,3,1077,East Malaysia,Sabah,GrabPay
ORD10509,2025-10-27,Electronics,Laptop,1359,2,2718,East Malaysia,Sarawak,FPX
ORD10514,2025-07-05,Fashion,Sunglasses,359,3,1077,East Malaysia,Sabah,FPX
ORD10516,2025-11-03,Home,Coffee Maker,780,1,780,East Malaysia,Sabah,Credit Card
ORD10517,2025-10-03,Fashion,Backpack,103,4,412,East Malaysia,Sabah,TNG eWallet
ORD10520,2025-10-17,Home,Office Chair,140,3,420,East Malaysia,Sabah,Credit Card
ORD10521,2025-08-03,Fashion,Backpack,340,4,1360,East Malaysia,Sarawak,Credit Card
ORD10522,2025-04-05,Fashion,T-Shirt,250,1,250,East Malaysia,Sarawak,FPX
ORD10523,2025-05-13,Fashion,Sneakers,201,1,201,East Malaysia,Sarawak,GrabPay
ORD10524,2025-08-18,Fashion,Sneakers,109,4,436,East Malaysia,Sarawak,GrabPay
ORD10525,2025-11-12,Home,Air Purifier,488,1,488,East Malaysia,Sabah,TNG eWallet
ORD10526,2025-09-18,Home,Office Chair,102,3,306,East Malaysia,Sarawak,GrabPay
ORD10528,2025-01-08,Home,Coffee Maker,476,3,1428,East Malaysia,Sarawak,FPX
ORD10530,2025-10-23,Fashion,Sneakers,194,1,194,East Malaysia,Sarawak,FPX
ORD10531,2025-01-20,Electronics,Smartphone,4237,2,8474,East Malaysia,Sabah,Credit Card
ORD10534,2025-10-16,Electronics,Smartwatch,2950,4,11800,East Malaysia,Sabah,FPX
ORD10535,2025-04-12,Fashion,Sunglasses,133,1,133,East Malaysia,Sabah,TNG eWallet
ORD10536,2025-02-24,Electronics,Laptop,4276,2,8552,East Malaysia,Sabah,FPX
ORD10537,2025-05-23,Home,Desk Lamp,794,4,3176,East Malaysia,Sarawak,FPX
ORD10538,2025-07-10,Electronics,Smartwatch,3257,2,6514,East Malaysia,Sarawak,FPX
ORD10543,2025-08-10,Fashion,Backpack,152,2,304,East Malaysia,Sabah,Credit Card
ORD10544,2025-09-24,Electronics,Smartphone,1675,3,5025,East Malaysia,Sarawak,TNG eWallet
ORD10549,2025-12-09,Fashion,Backpack,355,1,355,East Malaysia,Sarawak,FPX
ORD10550,2025-01-31,Home,Coffee Maker,135,2,270,East Malaysia,Sabah,TNG eWallet
